address,Hypercore USDHL/USDC Rewards,Morpho Vault USDHL Rewards,Hyperswap USDHL/WHYPE Rewards,Hyperswap USDHL/USDT0 Rewards,Hyperswap USDHL/FEUSD Rewards,Hyperswap USDHL/WHLP Rewards,Curve hwHLP/USDhl Rewards,Total Rewards
0xe0a5996cebbc85d5188d8f1e85ccff8c64f2dba3,0.0,0.014730236576321935,1.4544000053483155e-06,1.1137912535171891e-11,5.765223304559355e-09,0.0,0.0,0.014731696752688499
0x0dd281272822ceadc33b88931a55b8bbcc5af3fc,0.0,0.0,0.014717674081926042,0.0,0.0,0.0,0.0,0.014717674081926042
0x5554087bc849098f047699868f63291e2de79611,0.014707243966851387,0.0,0.0,0.0,0.0,0.0,0.0,0.014707243966851387
0x21aded2a66953188009a1529d91803f2f31587b6,0.005279371916350762,0.009388646774023485,0.0,0.0,9.695989902048921e-10,2.5688110289474843e-11,0.0,0.014668019685661346
0x7f6298354047471df070b5c14894c411bd90b342,0.004110893770797457,0.01055348848350079,0.0,0.0,0.0,0.0,0.0,0.014664382254298246
0xc71a142617bd6e362141f002053bbe11a7c0495b,0.00803190462702653,0.006598850901329654,0.0,1.7764699172424456e-05,0.0,0.0,0.0,0.014648520227528609
0xbd674408da6308bac256a14547e558a30524cb56,0.0,0.0,0.014630895828287954,0.0,0.0,0.0,0.0,0.014630895828287954
0x5e153794655ae20c3305ba5b53f8db8d7fbd5f41,0.014592057584500552,0.0,0.0,0.0,0.0,0.0,0.0,0.014592057584500552
0x51de2e0f11baeef0424212d54be00651f9f97281,0.014586556687680672,0.0,0.0,0.0,0.0,0.0,0.0,0.014586556687680672
0x01306d94e5459186ad6ae6a81c9f23caf587deb4,0.0016586591568075676,0.01282718583842576,0.0,0.0,0.0,0.0,0.0,0.014485844995233327
0x67cbd1aee9576c14049e720bb35bc18b3386322d,0.014485603682045102,0.0,0.0,0.0,0.0,0.0,0.0,0.014485603682045102
0xcbb4833c7dd35d991c1bcf410c635bdf61ccb409,0.009836469163013858,0.004627979937116499,0.0,0.0,0.0,0.0,0.0,0.014464449100130356
0x1158b4657e7eddcaecc264094be1f33725fb6bfc,0.014418053390886516,0.0,0.0,0.0,0.0,0.0,0.0,0.014418053390886516
0xcd92b68b5513936870b12a9ad3f6b15254c2d6d5,0.0,0.014379678972690832,0.0,0.0,0.0,0.0,0.0,0.014379678972690832
0xe4a4cf5b295b54dd1c791258af741b41329ad3cb,0.0,0.014354881400280881,0.0,0.0,0.0,0.0,0.0,0.014354881400280881
0x3e7794fade79741551608cd8e5cc948e35b627fe,0.0,0.014337620512352931,0.0,0.0,0.0,0.0,0.0,0.014337620512352931
0x234f6182322fa50c2ddeef245f060b9965651b2c,0.0,0.014165080220516511,0.0,0.0,0.00015792279190923015,0.0,0.0,0.014323003012425742
0x5f2c263aa195ddad2886fc5a6b7d4f33d1a72983,0.014307802883106084,0.0,0.0,0.0,0.0,0.0,0.0,0.014307802883106084
0x3937bd4e979195ad811aebcd8cc7ff2fafbc211c,0.007313122834709659,0.0,0.0069924791474557,0.0,0.0,0.0,0.0,0.014305601982165359
0xc4af595300465e8b895230f9c6091dac8283660a,0.0,0.0008158389561385117,0.013458379105139513,0.0,0.0,0.0,0.0,0.014274218061278024
0xeed77c55fe03f7895cd374776adc72adf6f737cf,0.0,0.014267266163829966,0.0,0.0,0.0,0.0,0.0,0.014267266163829966
0xe0885934cbb05770546e34f9338bbd45ca791945,0.0,0.0,0.014261394489596655,0.0,0.0,0.0,0.0,0.014261394489596655
0xa76bda01601ebdd50512c2103a329db572d7a77a,0.0,0.014257334693567802,0.0,7.125067970564482e-07,0.0,0.0,0.0,0.014258047200364858
0xadf0edbc1c85b92ecc81f50724bea7110cbe856a,0.0,0.009321037619760197,0.0049313473820455575,0.0,0.0,0.0,0.0,0.014252385001805755
0x0d9dc2a1516122943d14eab4e68af608ea697c92,0.0023525793839086237,0.011880595763378837,0.0,1.2312512681500724e-05,0.0,0.0,0.0,0.01424548765996896
0xaafef07786550421620e5298939493b714875703,0.000689909963918786,0.013468074636600087,0.0,0.0,0.0,0.0,0.0,0.014157984600518873
0xdb8e7897ca3fbe0aa08421462e0f262d58915da6,0.01412728448237985,0.0,0.0,0.0,0.0,0.0,0.0,0.01412728448237985
0x102ca858268a4261404122355aa60c139d3d224c,0.0,0.014123159633663252,0.0,0.0,0.0,0.0,0.0,0.014123159633663252
0x10f02822485fd2d8dc7aba28922a5304369b77bd,0.002808245363359825,0.011277363443172587,0.0,0.0,0.0,0.0,0.0,0.014085608806532413
0x48abdf3d56b2dff28704406eae3cc7e6d97f518b,0.0,0.01404558646788557,0.0,0.0,0.0,0.0,0.0,0.01404558646788557
0xca9f779560803bcd8001bcb38d0884b3657eb5de,0.014038585208458985,0.0,0.0,0.0,0.0,0.0,0.0,0.014038585208458985
0x0d481b1446e9cccc87ac12ad52fc34ad22e5498c,0.0,0.014029929244164172,0.0,0.0,0.0,0.0,0.0,0.014029929244164172
0x19a12302e00db63e25030570ba6f4b4bf6aa1483,0.0030446960267381733,0.008574827229701697,0.0024036886408946813,0.0,0.0,0.0,0.0,0.014023211897334551
0x60bf0a3a5ffe8be1b82e970922137a621512d5f2,0.0,0.0,0.014013584271777568,0.0,0.0,0.0,0.0,0.014013584271777568
0xcc5017b1af8213e79f9770dca28fd55de3f4fe48,0.0,0.0,0.013988199161807859,0.0,0.0,0.0,0.0,0.013988199161807859
0xdc7aa3e91ce97b8dd998ad593c52f1c300d3f9de,0.0,0.0,0.01398578464821533,0.0,0.0,0.0,0.0,0.01398578464821533
0xb872e90d96cfa33ef31ff744f8beb9cfd92388b2,0.013969643828321039,0.0,0.0,0.0,0.0,0.0,0.0,0.013969643828321039
0x7bba124e9c2d6d9ee6249142e3ef163d9d512652,0.0,0.013929788327158741,0.0,0.0,0.0,0.0,0.0,0.013929788327158741
0x4e76a8885b9b21a846e4a1a73fe6f6a0d432df7b,0.013923473028989872,0.0,0.0,0.0,0.0,0.0,0.0,0.013923473028989872
0x9a16687dc2fdb302a43a59b1b5ca98d4c9a1b9ce,0.0,0.0,0.0,0.0,0.013922319032956588,0.0,0.0,0.013922319032956588
0x33a924165e1f2be5142fd19d1b2f091cb23bfd3f,0.0,0.013920115221826275,0.0,0.0,0.0,0.0,0.0,0.013920115221826275
0x5d89173ab06eca5cf3adf208f5f08fc56e239288,0.0,0.013918732437708912,0.0,0.0,0.0,0.0,0.0,0.013918732437708912
0x9a1500b41519868039b1f95c447ba50b76d837e6,0.0,0.013907545795109742,0.0,0.0,2.0343379540995663e-08,0.0,0.0,0.013907566138489284
0xacceb561b95586aeeb3ef74fe875caf60104fb3a,8.233574575931662e-13,0.013891420859124426,0.0,0.0,0.0,0.0,0.0,0.013891420859947783
0xd10218408815125ce7dcad1e330dc225bcb05058,0.0,0.013888625602425129,8.547448403797003e-09,1.2989877662216717e-13,3.516539236556366e-11,0.0,0.0,0.013888634185168825
0xa0282c9ddca04dae4b4533c78020ef8071588190,1.0586024454769277e-12,0.01388394262189279,0.0,0.0,0.0,0.0,0.0,0.013883942622951393
0xdfcdbd6ea18a1fac82736d1206a76fe972e45d56,0.0,0.013882593623139592,0.0,0.0,0.0,0.0,0.0,0.013882593623139592
0x44e3eb19a03383db6328a6fed2e24430b30d24ad,0.00042460544088054165,0.013408206074267593,0.0,0.0,0.0,0.0,0.0,0.013832811515148135
0xd8c7b64c5f45ae3609177ee18bcd714b6dcbd591,0.0015568457249078669,0.012275236506967572,0.0,0.0,1.2388842646188673e-09,0.0,0.0,0.013832083470759704
0x1979af0491ee207bad1b8bf133bc2c982bbe7ccc,0.0,0.0,0.0,0.0,0.0,0.0005106407546029991,0.013307693104112972,0.013818333858715972
0xb9a935950e2408e0750bdb82265daba693030599,0.008525406766679525,0.0,0.005281913540371814,0.0,0.0,0.0,0.0,0.013807320307051339
0xd175c436b84d51a85345a75055be4a2228550ec2,0.013196931778040816,0.0,0.0005651528613211113,0.0,4.521765742254294e-06,0.0,0.0,0.013766606405104182
0x5e97915fc10c6328d902456df2ff6d399c10b128,0.013644898755486978,0.0,0.0,0.0,0.0,0.0,0.0,0.013644898755486978
0x2d04adb7e5a6b34bf1af44ab2a2d9eb90a96253d,0.0,0.0,0.009195925407753072,0.00027385045135655826,0.004174880166146398,0.0,0.0,0.013644656025256028
0xfad36a7d3ef6aa7e9f7ba744e0b476aad504ace5,0.004259703233141145,0.009366371455333651,0.0,0.0,0.0,0.0,0.0,0.013626074688474796
0x6b7418f1d2cc880ffff4e36406473352034d6367,0.0,0.013618621493986745,0.0,0.0,0.0,0.0,0.0,0.013618621493986745
0xb6d4ecd8c962be2e76beb9ef67e072f725dc0bea,0.0,0.013604462555991912,0.0,0.0,0.0,0.0,0.0,0.013604462555991912
0xadc889deee1f3f8b256cb8d09cb8c7cacfca2632,0.005946414785534057,0.007655268525826114,0.0,0.0,0.0,0.0,0.0,0.01360168331136017
0x36631bfd32aae66d0f1960fb3eed28fff4fde854,0.0,0.013583363404857446,0.0,3.367140808366476e-07,0.0,0.0,0.0,0.013583700118938282
0x2a078d74b6a553ae50388f0c33e8040de520c612,0.0,0.004628085682449406,0.008930937081030528,0.0,0.0,0.0,0.0,0.013559022763479932
0xd98e36a13a3479e6289b1b7c9337daaba3961a11,0.0,0.00987115114065843,0.0,0.0,0.0,0.0,0.0036512759340213163,0.013522427074679745
0xf64361c05ba4b7eda16da0deccf06f207e3a898a,0.00014466825356749884,0.0,0.013356238323572715,6.472598903635121e-07,0.0,0.0,0.0,0.013501553837030578
0x2256fac6db57f5b68ecd2c809411910bd71d946b,0.0,0.013493273629078711,0.0,0.0,0.0,0.0,0.0,0.013493273629078711
0xcc6a141d85872fde54e527b3438aa1ddb478ed1f,0.0,0.013488596315408084,0.0,0.0,0.0,0.0,0.0,0.013488596315408084
0xdb5ebb25e3b7d8c4dbca295f6b333cd47ed6c8e5,0.0,0.01348688921976847,0.0,0.0,0.0,0.0,0.0,0.01348688921976847
0xe4cc7b3b7460538875bb8e3a6bf3c698c2cac7c4,0.0,0.013417993123548333,0.0,9.317343336919106e-06,0.0,0.0,0.0,0.013427310466885252
0xa827800782036a464c4e20dd2b9ed14279c30aac,0.0,0.013416544229866352,3.4344221720752864e-07,0.0,1.7597650136655304e-09,0.0,0.0,0.013416889431848574
0x362429059f7f6d1b0aa74324cf28939d19708023,0.0,0.0,0.0,0.0,0.0,0.0,0.013405493240499985,0.013405493240499985
0xe0eaf9bfd4f5ae70f0ded34c30a044e6bb2425f2,0.0,0.0,0.0,0.0,0.0,0.0,0.013320146610720132,0.013320146610720132
0x15e36420e0c8a75264916ea341642f4acd4db83e,0.0020517644065075015,0.011241919842217663,7.92600521014363e-07,0.0,0.0,0.0,0.0,0.01329447684924618
0xd331e21a78e3664f60dbe0819776d9d3a1aaaeee,0.010345572975294768,0.0,0.002938543358955629,0.0,0.0,0.0,0.0,0.013284116334250397
0xb21a900f478e495a7b27cd9aa68e1a1e8752b33c,0.0,0.01318209295282386,0.0,0.0,0.0,0.0,0.0,0.01318209295282386
0x7e2cdffbd341e2a69d5ac3a1d39273937275d5d2,0.003614305617152752,0.009525250690378753,0.0,0.0,0.0,0.0,0.0,0.013139556307531506
0xb5e06953c6f0ef228ecf55051e43d14f87b3a0df,0.003674935400685566,0.009443202451294453,0.0,0.0,0.0,0.0,0.0,0.01311813785198002
0x6658e8e8c4d2c4f8ef181e46704dc825c60bae2d,0.01173233841036226,0.0,0.0013512788294948496,0.0,0.0,0.0,0.0,0.013083617239857109
0xd9b78302d8076bb91a39a5cee50d00a03b1fb004,0.0034718362051927897,0.009015038774972029,0.000572663954740304,0.0,0.0,0.0,0.0,0.013059538934905123
0x4f8e12809e3d22bc54d5bcd0d51c67bdb35ee84b,0.0015055796850580224,0.011502970385074253,0.0,0.0,2.839570392419928e-09,0.0,0.0,0.013008552909702669
0xc15dd30c03d83dd56a5ffb901eb1c8b6f99eec4a,0.0,0.013002507784456213,0.0,0.0,0.0,0.0,0.0,0.013002507784456213
0x0fc59c9c998537c940a9dfc7dacde533a9c496fe,0.0,0.0,0.0,0.0,0.0,0.0,0.012985824235442018,0.012985824235442018
0x613048116505fd34aef3b485bd95484276550b05,0.0,0.012964936113379202,0.0,0.0,0.0,0.0,0.0,0.012964936113379202
0x935baa32b5f40eb019ed9ac7cba2f181a61c9821,0.0,0.0,0.012944493496539387,0.0,0.0,0.0,0.0,0.012944493496539387
0x70cc6272ae3cbc0abb638fcfa9ba29efce1e80fd,0.011617925655258378,0.0010993941170541325,0.00019992639138933238,3.8499455033647194e-06,0.0,0.0,0.0,0.012921096109205207
0x1105651b56bba4325dcdee943ad3adfe8f658acd,0.0011757483990756238,0.01168094104717209,0.0,0.0,0.0,0.0,0.0,0.012856689446247713
0xb5eeec91f2b64b02e9addc6ce3c836c0507ec415,0.011769720102084692,0.001044250136321333,0.0,0.0,0.0,0.0,0.0,0.012813970238406025
0x8ecebfacf5af8fa1edb8819859e5810bc790da8c,0.003547523277142109,0.009249953512524431,0.0,0.0,0.0,0.0,0.0,0.012797476789666539
0x2535a632c176aeed2cae776aeae6e746ee579c8b,0.00717915760704434,0.0007333341875213499,0.0044477602129686005,4.386646039736365e-06,0.00041568902859381325,2.4154719636525506e-10,0.0,0.012780327923715038
0x73cb97542f267f034410daf6933696f7a3566787,0.0035522199294456885,0.009222113325136661,0.0,0.0,0.0,0.0,0.0,0.01277433325458235
0xcf3fe53a837b780369e4ac191cbdc42d05b39bc8,0.0,0.01273003786359573,0.0,0.0,0.0,0.0,0.0,0.01273003786359573
0xd197cf787a790178bcd566202946bbb04457c7a8,0.005243773405666171,0.004640081738045045,0.0028194315233676594,0.0,0.0,0.0,0.0,0.012703286667078876
0xa7b37fe11318a99e79c0c78e6458615f29555891,0.012703228837946617,0.0,0.0,0.0,0.0,0.0,0.0,0.012703228837946617
0xa6862dabc8bf188da69f80a13f267d4f905be22b,0.0,0.012701751188334132,0.0,0.0,0.0,0.0,0.0,0.012701751188334132
0x6c66bcbf95207e24991240a7c1cb67ccca75c96f,0.0,0.01268715998415853,0.0,0.0,0.0,0.0,0.0,0.01268715998415853
0x248ec6b2b8dee033fde14a8c19b094249912d690,0.0,0.0,0.012591398967725131,0.0,0.0,0.0,0.0,0.012591398967725131
0x435a675c73c7bafe1f28ce128205cf4387972c92,0.0,0.012586241998316997,0.0,0.0,0.0,0.0,0.0,0.012586241998316997
0x6c4803d61799377874519a206a2427ae11c7d9f6,0.0,0.011195808590751746,0.0013681148837345928,0.0,0.0,0.0,0.0,0.012563923474486339
0x289d8e2578d821aaad1aaaf4d26c21d8d339eff4,0.012545959881150894,0.0,0.0,0.0,0.0,0.0,0.0,0.012545959881150894
0xab9cde6b97fc31278fe1e496bcc96c157692c17f,0.012362462680469343,0.0,0.00014283299520454696,0.0,0.0,0.0,0.0,0.01250529567567389
0x8d0d28266c59f8ce9eae499adfe52ba3b4d716f2,0.01248427600823128,0.0,0.0,0.0,0.0,0.0,0.0,0.01248427600823128
0xcd5cd1a4d4981a05381667b3a3c2739cdaef53c4,0.00352867481825639,0.008951131120339427,0.0,0.0,0.0,0.0,0.0,0.012479805938595817
0xa1473037646bda8943b24447c26355bc8b6b90ab,0.007056996769030794,0.0,0.005382187108110488,0.0,0.0,0.0,0.0,0.012439183877141283
0x1605d2893df5a34a7cc8ca0b2345a98283d82e14,0.012400353276132781,0.0,0.0,0.0,0.0,0.0,0.0,0.012400353276132781
0x8b3d4ee133bb2aa868129484c62cc0b2c78be560,0.0,0.01239670500174,0.0,0.0,0.0,0.0,0.0,0.01239670500174
0x979ab8219c47c373b07c3c9ea56fe3f3e23da2e6,0.011647136469076171,0.0007100735245083282,0.0,0.0,2.1085443026716365e-05,0.0,0.0,0.012378295436611215
0x14d1eeee79428eda74fb10d943479468d419a3ee,0.0022515043679893374,0.01006022778266823,4.1490782695466135e-05,0.0,0.0,0.0,0.0,0.012353222933353034
0x83a6338c71f54722fbde71ce73ede394fd7ce9ef,0.0,0.009494136794403188,0.0028104654786428067,0.0,0.0,0.0,0.0,0.012304602273045993
0xfd3247586295ccbeece2e4b2c18e6d79139511e9,0.001171783913113287,0.01112974545784402,0.0,0.0,0.0,0.0,0.0,0.012301529370957307
0x277effae0451d72aa4cdde895426f44f12c13fb0,0.011393280176072279,0.0,0.0,0.0009056662639336066,0.0,0.0,0.0,0.012298946440005886
0xabbdf48af1b287dcd0c322439af94ad2aed911c1,0.0015068000278427012,0.010739357880631214,0.0,0.0,0.0,0.0,0.0,0.012246157908473915
0x6ac948f9c3171b5ac371a54f8fe405b9fff2426b,0.002351115834487964,0.009882828521758383,0.0,0.0,0.0,0.0,0.0,0.012233944356246347
0x44818b5219c2fcc37e49a94c0407d89df4389b55,0.0,0.0,0.012222785616620704,0.0,0.0,0.0,0.0,0.012222785616620704
0x36da3fc59c6b9b67888bb9c750ad7162d3ba2456,0.0016104346516713735,0.00699817788807835,0.0035984308520078767,0.0,0.0,0.0,0.0,0.012207043391757601
0x1236eb4358bc7a952861292f783d0013d7b9c2d0,0.0022539931343395535,0.009921519431855532,0.0,0.0,0.0,0.0,0.0,0.012175512566195087
0xc7a4aab103031a7c547d20d657b63b0f179f133f,0.0,0.012168188705440277,0.0,0.0,0.0,0.0,0.0,0.012168188705440277
0xff0c998d921394d89c5649712422622e3172480c,0.0,0.0,0.012160895681669122,0.0,0.0,0.0,0.0,0.012160895681669122
0x6227263ccff1d9f664125d5ae0afccb0f3959856,0.0,0.012144867319187475,0.0,0.0,0.0,0.0,0.0,0.012144867319187475
0xd487c4353dbd606a6c58b21d0191e33dccae7ff2,0.0121367108693902,0.0,0.0,0.0,0.0,0.0,0.0,0.0121367108693902
0x30c842b5091bca284e6ce48f3a07d6957f17b225,0.012127637958575915,0.0,0.0,0.0,0.0,0.0,0.0,0.012127637958575915
0x52f3c566c547296e534ad8972820f8b26d94be43,0.012092327326440404,0.0,0.0,0.0,0.0,0.0,0.0,0.012092327326440404
0x55e667b884e7abe779194cc69f1092288be45a81,0.0013783340459108972,0.010700336869743166,0.0,0.0,0.0,0.0,0.0,0.012078670915654063
0x3e720af984e73a9fddf1508d3b20592a42456caf,0.0,0.012052758785569424,0.0,0.0,0.0,0.0,0.0,0.012052758785569424
0x54b75dc72b855a3a1480be1f5c2e2b6ee498b69d,0.0,0.0,0.0,7.506847314600417e-05,0.011968432745691673,0.0,0.0,0.012043501218837677
0x300f2986335f44ec1575f29ff8a2b2fd998cd271,0.0,0.012036660274327789,0.0,0.0,0.0,0.0,0.0,0.012036660274327789
0x4439f1b2000c3baa207432387ba635ef6ca56ae0,0.0,0.012028347427465438,0.0,0.0,0.0,0.0,0.0,0.012028347427465438
0x2d50868c0b1d5688d99ddb825c8b70d3feea1c28,0.0,0.0,0.0,0.0,0.011995846074608798,0.0,0.0,0.011995846074608798
0x2fd1d8eaa6ed1b424c2d03ce5eadde9f301c3235,0.0,0.00899284427499114,0.002976932893939896,0.0,0.0,0.0,0.0,0.011969777168931037
0xbd9173f0388ecc5b34eec741effb8cb35bd5d6cc,0.0,0.011962261853862725,0.0,0.0,0.0,0.0,0.0,0.011962261853862725
0x079e7b4bd6ebdac4d60214e0d1340c8a19cf9343,0.0,0.010215415855371272,0.0,0.0,0.0017347210469982135,0.0,0.0,0.011950136902369487
0x5204028e689a4bd2fa9447b6195c42c4c81c104d,0.0,0.011940231656181936,0.0,0.0,0.0,0.0,0.0,0.011940231656181936
0xc2a16805c137fa13fe9c02a86d83ec4cc2bcc897,0.011884729697129568,0.0,0.0,0.0,0.0,0.0,0.0,0.011884729697129568
0xd938c03b7146b3902d97e355478d5c8e3ba84160,0.0,0.01186049503962723,0.0,0.0,0.0,0.0,0.0,0.01186049503962723
0x3d784b0067ad72f0b271e9d0bd4c69ea7d40ae12,0.0,0.011816431814585223,0.0,3.8449735559812025e-06,0.0,0.0,0.0,0.011820276788141204
0xc0d55d297beb81f85a2b0cdb2500d9014e500d72,0.0,0.01179684332247872,0.0,0.0,0.0,0.0,0.0,0.01179684332247872
0x6a4168dc36127656f7798c1138254ce4a90df956,0.0027463914981777976,0.00903504445571792,0.0,0.0,0.0,0.0,0.0,0.01178143595389572
0x7b72d9d0d0b09130f260a5e1e0b06585ff4f0273,0.0024849512855080664,0.009295244748307485,0.0,0.0,0.0,0.0,0.0,0.01178019603381555
0xb6d1da5382bc2aa23e1b8bdef4608815daf3a991,0.0,0.011777493335119673,0.0,0.0,0.0,0.0,0.0,0.011777493335119673
0xb356e5977ae1be0e47f7f44557acf0170e8d0512,0.011766595550043881,0.0,0.0,0.0,0.0,0.0,0.0,0.011766595550043881
0x3fbc2b43731f510fa2f980d991ac4ae080cbe081,0.011762671903596002,0.0,0.0,0.0,0.0,0.0,0.0,0.011762671903596002
0xf9f02def55e1cceedf017e0353c14ba6f7f4d3df,0.011762251872140979,0.0,0.0,0.0,0.0,0.0,0.0,0.011762251872140979
0xb5eb64111174782f64e94ea3d5171d5574128ed2,0.011758371264753613,0.0,0.0,1.7831090992849936e-11,0.0,0.0,0.0,0.011758371282584704
0x7b4c9b6a8ff71f08824dd36c9cd3f9adfdd0e7c4,0.0,0.011741920267106664,0.0,0.0,0.0,0.0,0.0,0.011741920267106664
0x1dc53bfe56d041f92f5a7000efddf817f581ca62,0.0,0.0,0.0,0.011659326703641178,0.0,0.0,0.0,0.011659326703641178
0x41e522bfe7c6e0b2a4fb31751f8c96490790a269,0.0,0.011648944489572363,0.0,0.0,0.0,0.0,0.0,0.011648944489572363
0x8325aff2ccc014468cdf20f2538d8534db7a100f,0.00624699202952356,0.004872160942754628,0.0005204828870464791,0.0,0.0,0.0,0.0,0.011639635859324668
0xb0609ebefd3282f74bc87e2a53eefbc5bc915216,0.0,0.011626345096103758,0.0,0.0,0.0,0.0,0.0,0.011626345096103758
0x2f51a48de3d446677c2a58ffc7cab82117decbbc,0.011593266583067195,0.0,0.0,0.0,0.0,0.0,0.0,0.011593266583067195
0x71d08de33f8f82d3bbcb304bfb262e4161bd7ae7,0.01158580981190679,0.0,0.0,0.0,0.0,0.0,0.0,0.01158580981190679
0x04aecac5a8077202d7255415028e1f6280087b70,0.0,0.0,0.011571080888321688,0.0,0.0,0.0,0.0,0.011571080888321688
0xc5f1c489cfca582c0d47fa2c036f84833e8ab700,0.011562686390014619,0.0,0.0,0.0,0.0,0.0,0.0,0.011562686390014619
0xbf2943916bd719b6605d36bfd0167b02a80cf709,0.007467132107152401,0.0040947075377556486,0.0,0.0,0.0,0.0,0.0,0.01156183964490805
0xb15e6ccc1ca878f4a8627bf4fb69c9a8ccd6df35,0.011558127318201052,0.0,0.0,0.0,0.0,0.0,0.0,0.011558127318201052
0x4621b863b3f1ed79d85adc28ba9348da511197bc,0.00391820885892133,0.007608558524493849,0.0,0.0,0.0,0.0,0.0,0.011526767383415178
0xba7fd2b3913691b77c2a5bc413efa306b5a77fb9,0.0,0.011491193094696624,0.0,0.0,0.0,0.0,0.0,0.011491193094696624
0xb92aa2f5d3595d24c05e6e8d0763546cc1129da7,0.0,0.003487990605110423,0.007987560469129695,0.0,0.0,0.0,0.0,0.011475551074240118
0xcf4473866090c1e739548022f354a0ab2c4b6322,0.0,0.011219583914069747,0.0,0.0,0.0002385831984345654,0.0,0.0,0.011458167112504313
0x81b24791bc6c6713adf55c4f135f13639e92e5ae,0.0,0.011456272382110578,0.0,0.0,0.0,0.0,0.0,0.011456272382110578
0xefd9340a33fe5d60ceafa73ccdd1a13b803b792d,0.01136895367242557,0.0,0.0,0.0,0.0,0.0,0.0,0.01136895367242557
0x9571738fb9888c4d0f5ea84beb8477ebb026f739,0.0,0.011367271861182325,0.0,0.0,0.0,0.0,0.0,0.011367271861182325
0xfc51c423c55cffb687202caf59b715af6d6f59ec,0.0,0.001147073497931988,0.010181889521342503,0.0,0.0,0.0,0.0,0.011328963019274491
0xe2ee064d82653b87959935d9d3b88f06936f113b,0.011327382543644975,0.0,0.0,0.0,0.0,0.0,0.0,0.011327382543644975
0x1680e78d4628e0305df475fd830a981eeef38087,0.0,0.011322019471614025,1.2660937338593502e-07,0.0,0.0,1.8573805321103308e-06,0.0,0.011324003461519521
0x525bc893ff00a010f7786def482f4440f3b4567a,0.0013439946274027908,0.009929542145892823,0.0,0.0,0.0,0.0,0.0,0.011273536773295614
0xbe29568b816a1904df1a2ad4a1a900eafdeb8d01,0.0,0.009268845489316883,0.0019832599288433354,0.0,0.0,0.0,0.0,0.011252105418160218
0xb5141f7ab4ae677b993e333997a287840bd4ffae,0.011245135315871265,0.0,0.0,0.0,0.0,0.0,0.0,0.011245135315871265
0x01676c9d76fe3794ac94b8c44309c466e622e135,0.003829716449668948,0.007397355417886652,0.0,0.0,0.0,0.0,0.0,0.0112270718675556
0xa863eb34ec473cae2ab017c804e03318a2a82e9b,0.0,0.011192419084141845,0.0,0.0,0.0,0.0,0.0,0.011192419084141845
0x16ccd441b9f107014ed7aef067939a1e0a086712,0.01118424607775146,0.0,0.0,0.0,0.0,0.0,0.0,0.01118424607775146
0xc2fd83cfb5607fb9c8ed60eea6b7e65b430e3af5,0.000490479990362495,0.010669044259542135,0.0,0.0,0.0,0.0,0.0,0.01115952424990463
0xa8a3e7966eefbea2d651580e7dea3a12ca821357,0.0018670642586581558,0.00928668226631381,0.0,0.0,0.0,0.0,0.0,0.011153746524971966
0x745d8100b531a3b7c66890519de16ba806097b9f,0.0021172048909538343,0.009029490295948918,0.0,0.0,1.2421639873632724e-09,0.0,0.0,0.01114669642906674
0x70d60ba4deec2f1e4c426702c619e3f332adacbf,0.0,0.011141528602608537,0.0,0.0,0.0,0.0,0.0,0.011141528602608537
